Store,Dates,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
45,5/04/2012,55.21,3.951,11984.62,NA,47.52,6150.63,1775.54,190.9222115,8.567,FALSE
3,5/11/2012,75.19,3.688,3794.95,NA,0.25,813.77,618.46,225.2351496,6.664,FALSE
4,5/11/2012,67.64,3.685,20499.88,86,103.05,5005.96,3815.16,131.1453333,4.308,FALSE
5,5/11/2012,73.45,3.688,4668.2,NA,42.75,709.19,1740.42,222.3135926,5.801,FALSE
6,5/11/2012,72.66,3.688,10658.74,NA,133.22,3312.9,9700.64,223.3346212,5.964,FALSE
7,5/11/2012,48.54,3.87,24426.8,NA,4.8,402.53,2012.64,197.5481609,8.09,FALSE
8,5/11/2012,64.96,3.688,10852.45,NA,3.82,1425.65,2545.79,225.2842514,5.679,FALSE
9,5/11/2012,70.94,3.688,4727.8,NA,1.04,356.78,1077.81,225.4782634,5.539,FALSE
10,5/11/2012,76.03,4.186,10837.25,NA,105.67,4736.02,2747.36,131.1453333,7.382,FALSE
11,5/11/2012,75.13,3.688,15656.23,NA,21.7,4600.43,3707.51,225.2351496,6.664,FALSE
12,5/11/2012,77.27,4.186,13083.53,NA,8.54,1378.68,2071.31,131.1453333,11.627,FALSE
13,5/11/2012,56.47,3.809,14566.92,86,60.34,6009.18,4224.91,131.1453333,5.965,FALSE
14,5/11/2012,61.24,3.889,10626.27,NA,131.11,1664.04,10557.13,190.9764167,8.567,FALSE
15,5/11/2012,54.23,4.055,11017,NA,11.17,1287.37,2683.72,138.0882667,8.15,FALSE
16,5/11/2012,53.57,3.87,4814.92,NA,61.11,343.64,837.48,197.5481609,6.169,FALSE
17,5/11/2012,49.96,3.809,6288.63,NA,22.59,997.55,1266.73,131.1453333,6.235,FALSE
18,5/11/2012,57.44,3.947,11557.93,NA,89.44,1570.63,3911.58,138.0882667,8.304,FALSE
19,5/11/2012,55.33,4.055,10882.1,NA,30.22,1751.72,3236.51,138.0882667,8.15,FALSE
20,5/11/2012,63.19,3.889,17598.62,NA,19.51,2889.48,3242.44,214.5319099,7.139,FALSE
21,5/11/2012,74.14,3.688,9252.47,NA,5.16,2908.8,2619.09,221.3632212,6.891,FALSE
22,5/11/2012,56.72,3.947,16294.31,NA,100.09,3370.19,3482.48,142.0759262,7.671,FALSE
23,5/11/2012,52.9,3.947,8839.9,NA,58.82,1419.42,2237.57,138.0882667,4.125,FALSE
24,5/11/2012,58.7,4.055,6503.15,-192,97.28,1798.06,1286.62,138.0882667,8.983,FALSE
25,5/11/2012,59.21,3.889,16186.46,NA,23.05,4625.4,2037.11,214.5319099,7.139,FALSE
26,5/11/2012,47.11,3.947,8655.96,NA,108.57,842.81,2803.07,138.0882667,7.489,FALSE
27,5/11/2012,58.97,4.055,10864.63,NA,244.98,2261.45,2840.03,142.0759262,8.253,FALSE
28,5/11/2012,77.27,4.186,14847.64,392,84.72,4190.88,5556.15,131.1453333,11.627,FALSE
29,5/11/2012,56.72,3.947,6606.84,NA,7.15,477.96,2857.52,138.0882667,9.14,FALSE
30,5/11/2012,74.14,3.688,701.89,NA,2.28,NA,1487.23,221.3632212,6.891,FALSE
31,5/11/2012,74.14,3.688,13797.91,NA,8.64,2960.85,3794.93,221.3632212,6.891,FALSE
32,5/11/2012,55.4,3.87,17977.87,NA,26.79,4338.3,3488.39,197.5481609,8.09,FALSE
33,5/11/2012,81.02,4.186,758.77,NA,NA,NA,2001.77,131.1453333,7.396,FALSE
34,5/11/2012,61.92,3.685,11342.48,NA,29.11,1214.28,1983.03,131.1453333,9.575,FALSE
35,5/11/2012,58.97,3.889,12297.04,NA,10.76,1040,2355.67,142.0759262,8.876,FALSE
36,5/11/2012,76.55,3.764,475.61,NA,NA,NA,818.06,220.4075581,6.989,FALSE
37,5/11/2012,76.55,3.688,333.98,NA,0.7,NA,1500.11,220.4075581,6.989,FALSE
38,5/11/2012,77.27,4.186,930.96,NA,3.2,NA,2105.16,131.1453333,11.627,FALSE
39,5/11/2012,75.52,3.688,8891.08,NA,8.34,4182.79,3506.41,220.4075581,6.989,FALSE
40,5/11/2012,52.06,3.947,7071.55,NA,408.25,1175.76,4204.96,138.0882667,4.125,FALSE
41,5/11/2012,50.22,3.87,8490.06,NA,250.13,2998.16,4051.18,197.5481609,6.547,FALSE
42,5/11/2012,76.03,4.186,312.29,NA,4,NA,1445.4,131.1453333,7.382,FALSE
43,5/11/2012,67.59,3.688,25.3,NA,2.16,NA,494.05,213.1623524,9.575,FALSE
44,5/11/2012,56.47,3.809,529.2,NA,2.1,NA,1064.56,131.1453333,5.621,FALSE
45,5/11/2012,61.24,3.889,12611.18,NA,21.36,1667.39,2313.12,190.9764167,8.567,FALSE
3,5/18/2012,72.38,3.63,3208.73,NA,0.3,143.23,805.06,225.2512024,6.664,FALSE
4,5/18/2012,68.43,3.62,6531.12,NA,99.91,2290.18,2521.84,131.0983226,4.308,FALSE
5,5/18/2012,70.45,3.63,2639.05,NA,65.34,243.73,2119.63,222.330443,5.801,FALSE
6,5/18/2012,70.5,3.63,6414.56,NA,52.03,495.43,2991.72,223.3511928,5.964,FALSE
7,5/18/2012,49.41,3.837,3225.22,NA,24.83,508.1,1897.92,197.5553137,8.09,FALSE
8,5/18/2012,64.16,3.63,7288.06,NA,24.25,585.14,4836.15,225.3002908,5.679,FALSE
9,5/18/2012,69.52,3.63,1926.92,NA,0.24,426.51,2968.78,225.4942498,5.539,FALSE
10,5/18/2012,85.19,4.308,9630.62,NA,9.46,972.85,2986.24,131.0983226,7.382,FALSE
11,5/18/2012,72.53,3.63,4622.9,NA,9.22,479.55,4109.33,225.2512024,6.664,FALSE
12,5/18/2012,84.51,4.11,20882.5,NA,3.73,9506.75,2091.67,131.0983226,11.627,FALSE
13,5/18/2012,65.17,3.808,7623.14,NA,86.99,2583.46,3312.67,131.0983226,5.965,FALSE
14,5/18/2012,66.3,3.848,8818.97,NA,8.88,1297.39,3330.23,190.9964479,8.567,FALSE
15,5/18/2012,58.84,4.029,5226.88,NA,8.93,546.11,1281.16,138.1065806,8.15,FALSE
16,5/18/2012,56.74,3.837,5303.48,NA,96.9,765.65,2341.97,197.5553137,6.169,FALSE
17,5/18/2012,59.67,3.808,3847.57,NA,92.93,1216.19,2403,131.0983226,6.235,FALSE
18,5/18/2012,62.31,3.899,9525.2,NA,70.23,868.98,2396.74,138.1065806,8.304,FALSE
19,5/18/2012,58.81,4.029,12613.98,NA,11.5,1705.28,3600.79,138.1065806,8.15,FALSE
20,5/18/2012,60.99,3.848,8077.14,512,5.13,2746.24,3677.78,214.5485571,7.139,FALSE
21,5/18/2012,72.42,3.63,4088.63,NA,28.62,1397.46,2772.05,221.380331,6.891,FALSE
22,5/18/2012,61.9,3.899,10611.25,NA,51.9,1482.63,2464.02,142.0970115,7.671,FALSE
23,5/18/2012,58.42,3.899,9364.2,NA,104.01,516.81,1374.13,138.1065806,4.125,FALSE
24,5/18/2012,63.1,4.029,5955.53,NA,187,1529.05,4424.94,138.1065806,8.983,FALSE
25,5/18/2012,58.21,3.848,7191.69,NA,1.7,640.51,1793.42,214.5485571,7.139,FALSE
26,5/18/2012,52.55,3.899,6622.21,NA,45.9,550.47,2648.76,138.1065806,7.489,FALSE
27,5/18/2012,65.15,4.029,13340.68,NA,222.2,2225.5,2346.31,142.0970115,8.253,FALSE
28,5/18/2012,84.51,4.11,5282.21,NA,1.23,1188.92,5422.89,131.0983226,11.627,FALSE
29,5/18/2012,61.9,3.899,3018.19,NA,76.29,661.56,597.94,138.1065806,9.14,FALSE
30,5/18/2012,72.42,3.63,57.13,NA,NA,NA,857.91,221.380331,6.891,FALSE
31,5/18/2012,72.42,3.63,8569.82,NA,47.39,719.88,17903.64,221.380331,6.891,FALSE
32,5/18/2012,57.46,3.837,8887.75,NA,226.17,1135.59,2831.5,197.5553137,8.09,FALSE
33,5/18/2012,89.81,4.308,103.81,NA,NA,NA,2161.91,131.0983226,7.396,FALSE
34,5/18/2012,64.97,3.62,2328.53,NA,2.43,1042.41,2111.41,131.0983226,9.575,FALSE
35,5/18/2012,65.15,3.848,8475.44,NA,2.87,2133.81,2904.46,142.0970115,8.876,FALSE
36,5/18/2012,73.7,3.713,367.23,NA,NA,NA,1704.18,220.4252149,6.989,FALSE
37,5/18/2012,73.7,3.63,391.4,NA,NA,NA,1697.98,220.4252149,6.989,FALSE
38,5/18/2012,84.51,4.11,219.38,NA,NA,NA,1472.86,131.0983226,11.627,FALSE
39,5/18/2012,72.36,3.63,6962.99,NA,7,2166.87,18547.03,220.4252149,6.989,FALSE
40,5/18/2012,57.59,3.899,4534.3,NA,103.83,735.81,2388.29,138.1065806,4.125,FALSE
41,5/18/2012,55.24,3.837,6415.86,NA,179.28,998.25,2976.99,197.5553137,6.547,FALSE
42,5/18/2012,85.19,4.308,354.41,NA,NA,NA,1393.17,131.0983226,7.382,FALSE
43,5/18/2012,72.06,3.63,939.16,NA,NA,NA,1477.98,213.1753618,9.575,FALSE
44,5/18/2012,65.17,3.808,777.37,NA,NA,NA,1118.23,131.0983226,5.621,FALSE
45,5/18/2012,66.3,3.848,6813.74,NA,13.86,936.49,2941.55,190.9964479,8.567,FALSE
3,5/25/2012,78.58,3.561,3032.03,NA,291.17,536.82,580.87,225.2515168,6.664,FALSE
4,5/25/2012,77.47,3.551,4330.02,436,862.31,3268.41,3749.53,131.0287742,4.308,FALSE
5,5/25/2012,78.23,3.561,3784.86,NA,431.99,225.2,2239.68,222.3323853,5.801,FALSE
6,5/25/2012,78.47,3.561,7694.17,NA,945.23,1331.9,4852.27,223.3525662,5.964,FALSE
7,5/25/2012,50.6,3.804,5126.54,NA,90.05,483.27,2236.31,197.5886046,8.09,FALSE
8,5/25/2012,76.11,3.561,2989.94,NA,651.09,1056.01,10189.75,225.3005779,5.679,FALSE
9,5/25/2012,79.69,3.561,1574.27,NA,361.83,81.12,5286.38,225.4944288,5.539,FALSE
10,5/25/2012,86.03,4.127,7786.58,NA,712.2,1701.28,3214.55,131.0287742,7.382,FALSE
11,5/25/2012,78.44,3.561,15143.06,NA,984.13,2938.13,5495.44,225.2515168,6.664,FALSE
12,5/25/2012,83.84,4.293,8220.32,NA,373.92,2185.46,1825.94,131.0287742,11.627,FALSE
13,5/25/2012,62.39,3.801,7282.07,NA,416.15,1048.83,7293.87,131.0287742,5.965,FALSE
14,5/25/2012,67.21,3.798,11421.79,NA,634.52,1071.25,3204.72,191.0028096,8.567,FALSE
15,5/25/2012,67.97,3.979,6258.04,NA,482.11,928.64,1315.99,138.1101935,8.15,FALSE
16,5/25/2012,57.36,3.804,990.24,NA,123.98,321.46,1405.5,197.5886046,6.169,FALSE
17,5/25/2012,55.69,3.801,5528.92,NA,71.81,595.85,2754.3,131.0287742,6.235,FALSE
18,5/25/2012,65.48,3.85,12179.37,NA,251.38,2595.31,1605.36,138.1101935,8.304,FALSE
19,5/25/2012,67.79,3.979,10665.28,NA,1095.85,1053.96,2647.45,138.1101935,8.15,FALSE
20,5/25/2012,70.04,3.798,11548.3,NA,1042.6,1554.19,3450.52,214.5499425,7.139,FALSE
21,5/25/2012,79.49,3.561,7790.27,NA,508.5,1575.99,4490.59,221.3828029,6.891,FALSE
22,5/25/2012,62.39,3.85,9329.34,NA,309.12,1369.3,2638.03,142.1032776,7.671,FALSE
23,5/25/2012,66.43,3.85,7101.14,NA,246.45,1017.09,2752.95,138.1101935,4.125,FALSE
24,5/25/2012,65.79,3.979,15776.58,NA,624.13,3992.12,3763.4,138.1101935,8.983,FALSE
25,5/25/2012,67.69,3.798,5154.82,NA,391.45,1581.91,2164.96,214.5499425,7.139,FALSE
26,5/25/2012,58.2,3.85,7166.44,NA,240.75,1942.28,2272.3,138.1101935,7.489,FALSE
27,5/25/2012,64.77,3.979,11465.8,NA,380.15,2173.31,4183.07,142.1032776,8.253,FALSE
28,5/25/2012,83.84,4.293,7557.62,NA,609,1574.85,7620.93,131.0287742,11.627,FALSE
29,5/25/2012,62.39,3.85,7467.41,NA,290.33,309.68,2750.24,138.1101935,9.14,FALSE
30,5/25/2012,79.49,3.561,175.64,NA,NA,NA,2534.54,221.3828029,6.891,FALSE
31,5/25/2012,79.49,3.561,12146.84,NA,488.13,2066.74,5802.72,221.3828029,6.891,FALSE
32,5/25/2012,59.74,3.804,7581.03,NA,216.17,748.97,3014.25,197.5886046,8.09,FALSE
33,5/25/2012,88.89,4.127,320.93,NA,NA,NA,4038.58,131.0287742,7.396,FALSE
34,5/25/2012,72.42,3.551,4031.31,43,146.38,1114.59,2174.14,131.0287742,9.575,FALSE
35,5/25/2012,64.77,3.798,8708.2,NA,296.24,1676.8,2399.15,142.1032776,8.876,FALSE
36,5/25/2012,78.94,3.636,517.28,NA,NA,0.92,1767.58,220.4287124,6.989,FALSE
37,5/25/2012,78.94,3.561,NA,NA,NA,NA,706.18,220.4287124,6.989,FALSE
38,5/25/2012,83.84,4.293,452.9,NA,0.5,NA,1668.88,131.0287742,11.627,FALSE
39,5/25/2012,78.31,3.561,10926.02,NA,967.95,1983.54,6579.15,220.4287124,6.989,FALSE
40,5/25/2012,65.25,3.85,8089.78,NA,303.31,1092.35,2448.8,138.1101935,4.125,FALSE
41,5/25/2012,54.89,3.804,8215.27,NA,277.14,1198.25,2444.61,197.5886046,6.547,FALSE
42,5/25/2012,86.03,4.127,63.93,NA,0.9,NA,1169.65,131.0287742,7.382,FALSE
43,5/25/2012,82.41,3.561,566.81,NA,1.1,NA,875.91,213.1736682,9.575,FALSE
44,5/25/2012,62.39,3.801,63.04,NA,NA,NA,419.93,131.0287742,5.621,FALSE
45,5/25/2012,67.21,3.798,5370.39,NA,361.22,1287.62,2461.81,191.0028096,8.567,FALSE
3,6/01/2012,81.55,3.501,2664.55,10,220.03,618.49,1940.77,225.2518313,6.664,FALSE
4,6/01/2012,77.41,3.483,10165.22,8.6,47.93,2676.33,4896.34,130.9592258,4.308,FALSE
5,6/01/2012,79.72,3.501,2840.78,NA,41.58,393.41,2114,222.3343277,5.801,FALSE
6,6/01/2012,80.39,3.501,8267.68,16,441.83,1904.81,3517.55,223.3539397,5.964,FALSE
7,6/01/2012,55.06,3.764,2427.12,NA,98.67,1349.72,2112.74,197.6218954,8.09,FALSE
8,6/01/2012,78.31,3.501,11578.32,41.6,58.17,1319.45,2044.72,225.300865,5.679,FALSE
9,6/01/2012,80.26,3.501,2542.14,35.6,76.8,374.37,3413.57,225.4946078,5.539,FALSE
10,6/01/2012,80.06,4.277,11614.41,NA,172.39,2945.55,1528.02,130.9592258,7.382,FALSE
11,6/01/2012,81.67,3.501,8172.36,79.6,126.72,1785.38,4232.48,225.2518313,6.664,FALSE
12,6/01/2012,78.11,4.277,7512.07,NA,43.71,3666.37,4109.01,130.9592258,11.627,FALSE
13,6/01/2012,61.11,3.788,8868.86,123,37.87,3793.73,6276.31,130.9592258,5.965,FALSE
14,6/01/2012,74.48,3.742,7765.54,11,185.64,2473.3,2603.92,191.0091712,8.567,FALSE
15,6/01/2012,67.61,3.915,3762,22.8,41.98,1170.77,2160.94,138.1138065,8.15,FALSE
16,6/01/2012,58.97,3.764,4078.25,22.4,60.41,98.46,968.96,197.6218954,6.169,FALSE
17,6/01/2012,54.13,3.788,3996.22,25,31.8,1667.66,881.3,130.9592258,6.235,FALSE
18,6/01/2012,71.42,3.798,13525.26,1.2,36.26,1889.92,1629.62,138.1138065,8.304,FALSE
19,6/01/2012,68.18,3.915,8247.79,36.2,100.6,2171.48,4578.85,138.1138065,8.15,FALSE
20,6/01/2012,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,FALSE
21,6/01/2012,79.24,3.501,11678.88,NA,60.71,3660.14,3630.08,221.3852748,6.891,FALSE
22,6/01/2012,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671,FALSE
23,6/01/2012,66.22,3.798,4238.85,92.2,61.64,1401.23,2312.38,138.1138065,4.125,FALSE
24,6/01/2012,71.79,3.915,5320.71,42.2,204.43,883.54,2374.74,138.1138065,8.983,FALSE
25,6/01/2012,69.54,3.742,6667.97,38.4,40.85,544.94,2765.31,214.5513278,7.139,FALSE
26,6/01/2012,58.51,3.798,4810.9,3,110.44,662.3,2964.12,138.1138065,7.489,FALSE
27,6/01/2012,73.4,3.915,10283.49,31.2,245.41,4069.79,2775.35,142.1095438,8.253,FALSE
28,6/01/2012,78.11,4.277,15488.5,NA,72,3872.89,5319.68,130.9592258,11.627,FALSE
29,6/01/2012,70.01,3.798,8940.48,NA,63.86,885.58,2768.33,138.1138065,9.14,FALSE
30,6/01/2012,79.24,3.501,553.39,NA,NA,NA,7048.24,221.3852748,6.891,FALSE
31,6/01/2012,79.24,3.501,10969.38,NA,378.31,2706.46,3236.46,221.3852748,6.891,FALSE
32,6/01/2012,62.84,3.764,8570.33,55,181.13,669.55,2634.77,197.6218954,8.09,FALSE
33,6/01/2012,83.57,4.277,1603.57,NA,NA,NA,867.15,130.9592258,7.396,FALSE
34,6/01/2012,70.41,3.483,10054.19,NA,128.85,87.9,5049.13,130.9592258,9.575,FALSE
35,6/01/2012,73.4,3.742,12469.08,NA,9.66,3040.28,5859.48,142.1095438,8.876,FALSE
36,6/01/2012,80.74,3.567,187.88,NA,NA,4.02,1674.5,220.4322099,6.989,FALSE
37,6/01/2012,80.74,3.501,57.81,NA,NA,NA,1268.73,220.4322099,6.989,FALSE
38,6/01/2012,78.11,4.277,65.36,NA,0.6,NA,886.6,130.9592258,11.627,FALSE
39,6/01/2012,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989,FALSE
40,6/01/2012,64.75,3.798,4641.39,30.6,50.93,420.22,1627.19,138.1138065,4.125,FALSE
41,6/01/2012,57.29,3.764,9160.25,-2,127.56,1850.68,2652.68,197.6218954,6.547,FALSE
42,6/01/2012,80.06,4.277,609.75,NA,1.1,43.67,726.34,130.9592258,7.382,FALSE
43,6/01/2012,80.89,3.501,290.87,NA,0.8,NA,725.1,213.1719747,9.575,FALSE
44,6/01/2012,61.11,3.788,375.61,NA,NA,NA,686.9,130.9592258,5.621,FALSE
45,6/01/2012,74.48,3.742,10643.62,48.2,201.56,2599.35,1856.97,191.0091712,8.567,FALSE
3,6/08/2012,81.65,3.452,5770.48,28.6,30.18,283.7,2093.48,225.2521458,6.664,FALSE
4,6/08/2012,78.11,3.433,7429.46,249.8,7.86,4235.27,9690.55,130.8896774,4.308,FALSE
5,6/08/2012,81.02,3.452,4488.47,NA,0.24,231.16,1246.89,222.33627,5.801,FALSE
6,6/08/2012,80.5,3.452,11150.2,188.6,63.7,859.54,6294.81,223.3553131,5.964,FALSE
7,6/08/2012,63.07,3.741,3729.69,76.6,0.12,444.64,3495.06,197.6551863,8.09,FALSE
8,6/08/2012,74.28,3.452,8721.82,252.8,30.45,679.89,5160.31,225.3011521,5.679,FALSE
9,6/08/2012,78.91,3.452,3564.15,142.2,0.3,81.26,5518.29,225.4947868,5.539,FALSE
10,6/08/2012,86.87,4.103,7184.69,31,338.26,637.39,5399.57,130.8896774,7.382,FALSE
11,6/08/2012,82.1,3.452,11984.13,191.4,78.65,2768.31,6358.77,225.2521458,6.664,FALSE
12,6/08/2012,84.83,4.103,10421.58,93.2,160.4,2385.69,4837.21,130.8896774,11.627,FALSE
13,6/08/2012,68.4,3.776,12461.96,406.6,254.19,1450.62,8952.93,130.8896774,5.965,FALSE
14,6/08/2012,64.3,3.689,4636.1,570.2,172.7,1103.04,8024.53,191.0155329,8.567,FALSE
15,6/08/2012,59.35,3.871,4658.21,269,0.19,399.04,3998.9,138.1174194,8.15,FALSE
16,6/08/2012,65.43,3.741,3644.68,37.2,63.9,611.78,5520.95,197.6551863,6.169,FALSE
17,6/08/2012,60.51,3.776,6233.58,140.2,328.34,763.88,4501.73,130.8896774,6.235,FALSE
18,6/08/2012,59.1,3.746,9422.6,218,32.42,427.69,6113.61,138.1174194,8.304,FALSE
19,6/08/2012,60.19,3.871,10625.25,292.4,51.96,2760.12,6219.56,138.1174194,8.15,FALSE
20,6/08/2012,62.01,3.689,8353.32,516.6,46.76,2073.77,7774.31,214.5527132,7.139,FALSE
21,6/08/2012,79.47,3.452,7055.91,10.8,93.05,751.89,4570.78,221.3877467,6.891,FALSE
22,6/08/2012,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671,FALSE
23,6/08/2012,56.82,3.746,7565.4,503.4,220.02,2581.42,6208.43,138.1174194,4.125,FALSE
24,6/08/2012,59.93,3.871,15742.14,250.6,35.76,3050.95,7604.47,138.1174194,8.983,FALSE
25,6/08/2012,58.48,3.689,9024.73,207.4,64.04,2897.69,4748.56,214.5527132,7.139,FALSE
26,6/08/2012,49.43,3.746,7908.98,54.6,16.57,689.29,4172.84,138.1174194,7.489,FALSE
27,6/08/2012,64.05,3.871,12921.09,414.6,95.99,1666.88,7819.11,142.1158099,8.253,FALSE
28,6/08/2012,84.83,4.103,9026.85,101.2,-29.1,833.67,11752.37,130.8896774,11.627,FALSE
29,6/08/2012,61.71,3.746,5777.3,117.2,23.9,440.62,3946.59,138.1174194,9.14,FALSE
30,6/08/2012,79.47,3.452,359.6,NA,3.75,NA,3721.71,221.3877467,6.891,FALSE
31,6/08/2012,79.47,3.452,6401.42,NA,1.01,744.86,7363.36,221.3877467,6.891,FALSE
32,6/08/2012,71.14,3.741,8483.84,361.8,77.99,1640,6841.59,197.6551863,8.09,FALSE
33,6/08/2012,90.94,4.103,499.25,NA,NA,NA,959.13,130.8896774,7.396,FALSE
34,6/08/2012,75.35,3.433,6967.19,85.4,0.37,1251.49,10377.32,130.8896774,9.575,FALSE
35,6/08/2012,64.05,3.689,6984.56,44,287.97,851.39,5482.29,142.1158099,8.876,FALSE
36,6/08/2012,81.5,3.513,226.87,NA,NA,5,597.68,220.4357073,6.989,FALSE
37,6/08/2012,81.5,3.452,349.22,NA,14.4,NA,769.34,220.4357073,6.989,FALSE
38,6/08/2012,84.83,4.103,491.31,NA,11.8,NA,1999.19,130.8896774,11.627,FALSE
39,6/08/2012,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989,FALSE
40,6/08/2012,55.78,3.746,7338.72,324.8,44.64,2067.65,7482.97,138.1174194,4.125,FALSE
41,6/08/2012,65.11,3.741,10245.25,527.4,78.07,749.73,5117.87,197.6551863,6.547,FALSE
42,6/08/2012,86.87,4.103,349.94,NA,16.64,NA,1272.21,130.8896774,7.382,FALSE
43,6/08/2012,85.73,3.452,446.4,NA,3.96,NA,1732.71,213.1702811,9.575,FALSE
44,6/08/2012,68.4,3.776,276.3,NA,31.29,NA,1225.27,130.8896774,5.621,FALSE
45,6/08/2012,64.3,3.689,8429.61,148.6,76.15,1465.54,7180.97,191.0155329,8.567,FALSE
3,6/15/2012,84.66,3.393,2014.47,31.8,1,631.17,835.34,225.2644795,6.664,FALSE
4,6/15/2012,80.94,3.372,16063.84,84,0.22,2105.39,6113.16,130.8295333,4.308,FALSE
5,6/15/2012,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,FALSE
6,6/15/2012,82.1,3.393,7041.68,276.35,350.16,3373.11,5325.58,223.3680933,5.964,FALSE
7,6/15/2012,59.33,3.723,16717.38,119.4,0.65,677.29,1144.07,197.692292,8.09,FALSE
8,6/15/2012,77.14,3.393,8583.02,265.7,151.05,1184.4,5675.58,225.3134743,5.679,FALSE
9,6/15/2012,82.21,3.393,3296.23,176.4,50.03,780.78,4209.82,225.5070634,5.539,FALSE
10,6/15/2012,88.58,4.144,6017.71,18.8,41.99,2052.91,4250.19,130.8295333,7.382,FALSE
11,6/15/2012,84.97,3.393,7018,247.6,0.15,2876.5,4951.58,225.2644795,6.664,FALSE
12,6/15/2012,85.94,4.144,15025.58,33.4,2.51,4573.57,2283.27,130.8295333,11.627,FALSE
13,6/15/2012,65.97,3.756,8819.8,416.5,0.22,3496.08,6331.52,130.8295333,5.965,FALSE
14,6/15/2012,71.93,3.62,10737.66,423.4,5.06,1904.52,3823.07,191.0299731,8.567,FALSE
15,6/15/2012,67.7,3.786,3453.42,478.6,0.01,404.11,3862.9,138.1295333,8.15,FALSE
16,6/15/2012,65.36,3.723,7027.33,141.8,125.91,642.76,1980.96,197.692292,6.169,FALSE
17,6/15/2012,56.67,3.756,6069.6,147,0.18,1949.47,1373.68,130.8295333,6.235,FALSE
18,6/15/2012,66.58,3.683,6285.43,296.4,0.44,3224.15,2870.91,138.1295333,8.304,FALSE
19,6/15/2012,68.19,3.786,9987.83,697,0.05,2837.84,4710.66,138.1295333,8.15,FALSE
20,6/15/2012,71.51,3.62,9584.57,657.4,3.99,3667.7,5230.22,214.5653243,7.139,FALSE
21,6/15/2012,81.51,3.393,6177.81,61.6,0.75,2970.97,3281.16,221.4009901,6.891,FALSE
22,6/15/2012,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671,FALSE
23,6/15/2012,64.73,3.683,4810.62,442.3,41.03,1361.6,2213.38,138.1295333,4.125,FALSE
24,6/15/2012,68.28,3.786,11618.99,217.9,9.33,2449.86,5633.09,138.1295333,8.983,FALSE
25,6/15/2012,68.34,3.62,5987.75,147.2,100.04,1735.9,3500.18,214.5653243,7.139,FALSE
26,6/15/2012,57.84,3.683,5833.29,153.8,254.03,851.83,3785.07,138.1295333,7.489,FALSE
27,6/15/2012,69.52,3.786,9943.48,614.9,15,3382.44,6779.57,142.1292548,8.253,FALSE
28,6/15/2012,85.94,4.144,8619.75,101,363.96,2244.26,6524.51,130.8295333,11.627,FALSE
29,6/15/2012,66.56,3.683,3861.04,306.6,7.02,89.54,1180.28,138.1295333,9.14,FALSE
30,6/15/2012,81.51,3.393,370.16,NA,3.01,10.16,1042.83,221.4009901,6.891,FALSE
31,6/15/2012,81.51,3.393,7348.68,NA,2.85,2541.21,5428.08,221.4009901,6.891,FALSE
32,6/15/2012,70.91,3.723,4642.56,414.3,0.01,989.08,4381.8,197.692292,8.09,FALSE
33,6/15/2012,92.44,4.144,1655.11,NA,NA,NA,1079.36,130.8295333,7.396,FALSE
34,6/15/2012,76.48,3.372,5809.23,32.4,400.09,924.94,3054.63,130.8295333,9.575,FALSE
35,6/15/2012,69.52,3.62,4983.83,6.8,1.04,2545.67,1991.41,142.1292548,8.876,FALSE
36,6/15/2012,82.15,3.407,945.96,NA,NA,NA,2709.66,220.4494148,6.989,FALSE
37,6/15/2012,82.15,3.393,255.38,NA,4.51,NA,3027.4,220.4494148,6.989,FALSE
38,6/15/2012,85.94,4.144,635.42,NA,0.13,NA,1800.18,130.8295333,11.627,FALSE
39,6/15/2012,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989,FALSE
40,6/15/2012,63.39,3.683,5288.06,244.82,42.74,1165.96,3695.1,138.1295333,4.125,FALSE
41,6/15/2012,64.92,3.723,6926.97,599,5.66,3396.74,4290.96,197.692292,6.547,FALSE
42,6/15/2012,88.58,4.144,499.78,NA,2.17,NA,1187.29,130.8295333,7.382,FALSE
43,6/15/2012,87.75,3.393,402.48,NA,0.65,NA,1315.66,213.1786952,9.575,FALSE
44,6/15/2012,65.97,3.756,3297.48,NA,9.88,23.04,993.88,130.8295333,5.621,FALSE
45,6/15/2012,71.93,3.62,8148.19,252.7,90.05,1226.11,2942.39,191.0299731,8.567,FALSE
3,6/22/2012,82.7,3.346,1843.45,11.2,0.51,421.71,1743.54,225.3068615,6.664,FALSE
4,6/22/2012,81.63,3.329,6619.2,351.22,3.48,5390.02,10920.89,130.7929,4.308,FALSE
5,6/22/2012,80.57,3.346,2046.93,8.8,NA,677.36,2762.83,222.3900046,5.801,FALSE
